"A0","A1","A2","A3","A4","A5","ardno_usec_snce_lst_read","python_datetime"
"189","190","190","190","190","192","20000
","2019-09-30 12:39:56.629346"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:56.649857"
"190","190","190","191","190","192","20000
","2019-09-30 12:39:56.670237"
"189","189","190","191","191","197","20000
","2019-09-30 12:39:56.690574"
"189","190","190","191","191","194","20000
","2019-09-30 12:39:56.710925"
"189","189","189","190","190","196","20000
","2019-09-30 12:39:56.731353"
"190","189","189","189","189","194","20000
","2019-09-30 12:39:56.751753"
"190","190","190","189","189","192","20000
","2019-09-30 12:39:56.772021"
"189","190","191","191","191","194","20000
","2019-09-30 12:39:56.789099"
"190","189","190","191","191","194","20004
","2019-09-30 12:39:56.809439"
"189","190","190","191","190","192","20000
","2019-09-30 12:39:56.829833"
"189","189","189","189","194","190","20004
","2019-09-30 12:39:56.850473"
"189","189","190","190","189","192","20000
","2019-09-30 12:39:56.870805"
"190","190","190","191","191","196","20000
","2019-09-30 12:39:56.891192"
"190","190","190","191","191","194","20000
","2019-09-30 12:39:56.911484"
"189","190","190","190","190","192","20000
","2019-09-30 12:39:56.931953"
"189","189","189","189","189","191","20000
","2019-09-30 12:39:56.952300"
"189","190","190","190","189","192","20000
","2019-09-30 12:39:56.969175"
"189","190","190","191","191","194","20000
","2019-09-30 12:39:56.989679"
"190","190","190","191","191","194","20000
","2019-09-30 12:39:57.010272"
"189","189","189","190","190","195","20000
","2019-09-30 12:39:57.030685"
"189","189","189","189","188","194","20000
","2019-09-30 12:39:57.051075"
"189","190","190","189","189","195","20000
","2019-09-30 12:39:57.071207"
"190","191","191","191","191","197","20000
","2019-09-30 12:39:57.091631"
"190","190","190","191","191","194","20000
","2019-09-30 12:39:57.112013"
"189","190","190","190","189","192","20000
","2019-09-30 12:39:57.128891"
"189","189","189","189","194","191","20000
","2019-09-30 12:39:57.149361"
"189","190","190","191","190","192","20000
","2019-09-30 12:39:57.169801"
"190","190","190","191","191","197","20000
","2019-09-30 12:39:57.190341"
"189","190","190","191","190","197","20000
","2019-09-30 12:39:57.210761"
"189","190","190","190","189","195","20000
","2019-09-30 12:39:57.231072"
"189","189","190","190","188","191","20000
","2019-09-30 12:39:57.251387"
"190","190","190","191","190","192","20000
","2019-09-30 12:39:57.271854"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:57.292178"
"190","190","190","191","191","194","20000
","2019-09-30 12:39:57.309112"
"189","189","189","190","190","195","20000
","2019-09-30 12:39:57.329523"
"189","189","189","189","194","191","20000
","2019-09-30 12:39:57.350074"
"189","190","190","190","189","195","20000
","2019-09-30 12:39:57.370530"
"190","190","190","190","191","196","20000
","2019-09-30 12:39:57.390851"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:57.411250"
"189","190","190","191","190","192","20000
","2019-09-30 12:39:57.431633"
"189","189","189","190","195","190","20000
","2019-09-30 12:39:57.452013"
"190","189","190","191","190","192","20000
","2019-09-30 12:39:57.472397"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:57.489339"
"189","190","191","191","191","194","20000
","2019-09-30 12:39:57.509836"
"190","189","189","190","190","195","20000
","2019-09-30 12:39:57.530284"
"189","189","189","189","188","191","20000
","2019-09-30 12:39:57.550707"
"189","190","190","190","189","192","20000
","2019-09-30 12:39:57.570951"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:57.591457"
"189","190","191","191","191","193","20000
","2019-09-30 12:39:57.611789"
"190","189","190","190","189","191","20000
","2019-09-30 12:39:57.632130"
"189","189","189","190","194","191","20000
","2019-09-30 12:39:57.649073"
"189","189","189","190","189","195","20000
","2019-09-30 12:39:57.669544"
"190","189","190","190","190","196","20000
","2019-09-30 12:39:57.690018"
"189","189","190","190","190","196","20000
","2019-09-30 12:39:57.710497"
"189","190","190","190","189","194","20000
","2019-09-30 12:39:57.730863"
"189","189","190","190","188","190","20000
","2019-09-30 12:39:57.751190"
"189","190","190","191","189","191","20000
","2019-09-30 12:39:57.771600"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:57.791968"
"189","190","191","192","191","194","20000
","2019-09-30 12:39:57.812327"
"189","190","190","190","190","195","20000
","2019-09-30 12:39:57.829284"
"190","190","190","190","188","193","20000
","2019-09-30 12:39:57.849803"
"189","189","190","190","189","195","20000
","2019-09-30 12:39:57.870226"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:57.890675"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:57.911077"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:57.931428"
"189","190","189","190","194","190","20000
","2019-09-30 12:39:57.951738"
"189","189","189","190","190","195","20000
","2019-09-30 12:39:57.972169"
"189","190","190","190","191","193","20000
","2019-09-30 12:39:57.992501"
"189","189","190","190","190","196","20000
","2019-09-30 12:39:58.009488"
"189","190","189","190","190","194","20000
","2019-09-30 12:39:58.030002"
"190","189","189","189","194","190","20000
","2019-09-30 12:39:58.050414"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:58.070780"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:58.091224"
"189","190","191","191","191","193","20000
","2019-09-30 12:39:58.111629"
"189","190","190","190","189","192","20000
","2019-09-30 12:39:58.132020"
"190","190","189","190","194","190","20000
","2019-09-30 12:39:58.152349"
"190","189","190","190","189","195","20000
","2019-09-30 12:39:58.169215"
"190","190","191","191","191","194","20000
","2019-09-30 12:39:58.189689"
"189","190","190","190","191","193","20000
","2019-09-30 12:39:58.210204"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:58.230577"
"189","189","189","190","194","190","20000
","2019-09-30 12:39:58.251172"
"190","189","190","190","189","191","20000
","2019-09-30 12:39:58.271466"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:58.292000"
"189","190","190","191","191","196","20000
","2019-09-30 12:39:58.312239"
"189","189","189","190","190","195","20000
","2019-09-30 12:39:58.332592"
"190","189","189","188","189","194","20000
","2019-09-30 12:39:58.349575"
"189","190","190","189","189","194","20000
","2019-09-30 12:39:58.370009"
"190","190","190","191","190","193","20000
","2019-09-30 12:39:58.390541"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:58.411035"
"190","189","190","190","189","191","20000
","2019-09-30 12:39:58.431392"
"189","189","189","190","194","190","20000
","2019-09-30 12:39:58.451696"
"190","189","189","190","190","194","20000
","2019-09-30 12:39:58.472014"
"189","190","190","190","191","196","20000
","2019-09-30 12:39:58.492473"
"189","190","190","191","191","196","20000
","2019-09-30 12:39:58.512709"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:58.529719"
"189","189","189","190","193","190","20000
","2019-09-30 12:39:58.550174"
"189","190","190","191","189","192","20000
","2019-09-30 12:39:58.570526"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:58.591041"
"189","190","190","191","191","196","20000
","2019-09-30 12:39:58.611368"
"189","189","189","190","195","191","20000
","2019-09-30 12:39:58.631751"
"189","189","189","190","189","193","20000
","2019-09-30 12:39:58.652163"
"190","190","189","189","189","195","20000
","2019-09-30 12:39:58.672530"
"189","190","190","190","191","193","20000
","2019-09-30 12:39:58.689354"
"189","190","191","191","191","193","20000
","2019-09-30 12:39:58.709910"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:58.730384"
"189","189","190","190","188","190","20000
","2019-09-30 12:39:58.750863"
"189","189","189","190","195","191","20000
","2019-09-30 12:39:58.771195"
"189","190","190","191","190","193","20000
","2019-09-30 12:39:58.791578"
"190","190","190","191","190","196","20000
","2019-09-30 12:39:58.811969"
"190","190","190","190","189","191","20000
","2019-09-30 12:39:58.832306"
"190","190","190","190","188","190","20000
","2019-09-30 12:39:58.852741"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:58.869595"
"190","190","191","191","191","193","20000
","2019-09-30 12:39:58.890156"
"189","190","191","191","191","193","20000
","2019-09-30 12:39:58.910622"
"189","190","189","190","195","191","20000
","2019-09-30 12:39:58.931060"
"189","189","189","189","188","193","20000
","2019-09-30 12:39:58.951434"
"189","189","189","189","189","194","20000
","2019-09-30 12:39:58.971747"
"189","190","190","190","190","196","20000
","2019-09-30 12:39:58.992123"
"190","190","190","190","190","196","20000
","2019-09-30 12:39:59.012498"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:59.032831"
"189","190","190","190","188","190","20000
","2019-09-30 12:39:59.049798"
"190","189","190","190","189","191","20000
","2019-09-30 12:39:59.070260"
"190","190","191","191","191","193","20000
","2019-09-30 12:39:59.090812"
"190","190","190","191","191","196","20000
","2019-09-30 12:39:59.111202"
"190","190","190","190","189","194","20000
","2019-09-30 12:39:59.131554"
"189","189","189","189","189","193","20000
","2019-09-30 12:39:59.151933"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:59.172304"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:59.192671"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:59.209566"
"189","189","189","190","195","191","20000
","2019-09-30 12:39:59.230028"
"190","189","189","189","188","193","20000
","2019-09-30 12:39:59.250499"
"190","190","190","190","189","191","20000
","2019-09-30 12:39:59.271014"
"189","190","190","191","190","196","20000
","2019-09-30 12:39:59.291384"
"190","190","190","191","190","196","20000
","2019-09-30 12:39:59.311744"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:59.332100"
"190","189","190","190","188","190","20000
","2019-09-30 12:39:59.352526"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:59.372871"
"189","189","190","192","191","193","20000
","2019-09-30 12:39:59.389828"
"189","189","190","191","191","193","20000
","2019-09-30 12:39:59.410233"
"189","189","190","190","189","191","20000
","2019-09-30 12:39:59.430800"
"189","189","189","189","188","193","20000
","2019-09-30 12:39:59.451186"
"189","189","190","189","188","191","20000
","2019-09-30 12:39:59.471549"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:59.491923"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:59.512307"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:59.532659"
"189","189","189","189","188","190","20000
","2019-09-30 12:39:59.553041"
"190","190","190","190","189","191","20000
","2019-09-30 12:39:59.569937"
"189","190","191","191","191","196","20000
","2019-09-30 12:39:59.590450"
"189","190","190","191","191","196","20000
","2019-09-30 12:39:59.610944"
"189","189","189","190","190","194","20000
","2019-09-30 12:39:59.631387"
"189","189","189","189","188","193","20000
","2019-09-30 12:39:59.651715"
"189","189","190","189","189","191","20000
","2019-09-30 12:39:59.672120"
"189","190","191","191","190","193","20000
","2019-09-30 12:39:59.692631"
"189","190","190","191","191","193","20000
","2019-09-30 12:39:59.712843"
"189","190","190","190","189","191","20000
","2019-09-30 12:39:59.729745"
"189","189","189","190","188","193","20000
","2019-09-30 12:39:59.750304"
"190","190","190","189","189","194","20000
","2019-09-30 12:39:59.770740"
"189","190","190","191","190","196","20000
","2019-09-30 12:39:59.791325"
"189","190","190","191","190","192","20000
","2019-09-30 12:39:59.811727"
"189","190","190","191","189","191","20000
","2019-09-30 12:39:59.831969"
"190","189","189","190","194","190","20000
","2019-09-30 12:39:59.852361"
"189","190","189","191","195","191","20000
","2019-09-30 12:39:59.872637"
"189","190","190","191","191","196","20000
","2019-09-30 12:39:59.893093"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:59.910030"
"189","189","189","190","190","194","20000
","2019-09-30 12:39:59.930461"
"190","190","189","189","188","193","20000
","2019-09-30 12:39:59.950963"
"189","189","190","189","189","191","20000
","2019-09-30 12:39:59.971341"
"190","190","190","191","191","193","20000
","2019-09-30 12:39:59.991662"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:00.012038"
"189","190","190","191","189","191","20000
","2019-09-30 12:40:00.032543"
"189","189","189","189","194","190","20000
","2019-09-30 12:40:00.052934"
"189","190","190","191","189","191","20000
","2019-09-30 12:40:00.073133"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:00.090145"
"189","190","190","191","190","193","20000
","2019-09-30 12:40:00.110649"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:00.131073"
"189","189","189","190","188","190","20000
","2019-09-30 12:40:00.151528"
"190","189","189","190","195","191","20000
","2019-09-30 12:40:00.171889"
"189","189","190","191","191","193","20000
","2019-09-30 12:40:00.192246"
"190","190","190","191","191","193","20000
","2019-09-30 12:40:00.212701"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:00.232996"
"190","189","189","190","188","193","20000
","2019-09-30 12:40:00.249867"
"189","190","190","189","189","194","20000
","2019-09-30 12:40:00.270414"
"190","190","191","191","191","196","20000
","2019-09-30 12:40:00.290845"
"189","190","191","190","191","193","20000
","2019-09-30 12:40:00.311312"
"656","515","408","336","268","231","20000
","2019-09-30 12:40:00.331771"
"1019","837","684","560","401","316","20000
","2019-09-30 12:40:00.352099"
"1020","947","846","737","541","421","20004
","2019-09-30 12:40:00.372495"
"1020","985","926","849","650","522","20000
","2019-09-30 12:40:00.392824"
"446","614","713","748","651","561","20000
","2019-09-30 12:40:00.413180"
"190","329","455","550","572","533","20004
","2019-09-30 12:40:00.430185"
"189","230","301","384","459","470","20000
","2019-09-30 12:40:00.450611"
"190","198","228","279","371","403","20000
","2019-09-30 12:40:00.471055"
"189","190","200","226","300","345","20000
","2019-09-30 12:40:00.491519"
"189","190","192","202","257","299","20000
","2019-09-30 12:40:00.511886"
"189","190","189","192","230","269","20000
","2019-09-30 12:40:00.532242"
"190","190","189","189","220","243","20000
","2019-09-30 12:40:00.552628"
"189","190","190","190","207","233","20000
","2019-09-30 12:40:00.572935"
"189","191","191","191","204","226","20000
","2019-09-30 12:40:00.593385"
"189","190","191","191","201","216","20000
","2019-09-30 12:40:00.610312"
"190","190","191","191","198","210","20000
","2019-09-30 12:40:00.630805"
"189","189","190","190","195","206","20000
","2019-09-30 12:40:00.651257"
"189","190","190","191","196","205","20000
","2019-09-30 12:40:00.671764"
"189","190","190","191","197","205","20000
","2019-09-30 12:40:00.692130"
"190","190","191","192","196","204","20000
","2019-09-30 12:40:00.712419"
"189","190","190","191","194","204","20000
","2019-09-30 12:40:00.732834"
"189","190","190","190","192","199","20000
","2019-09-30 12:40:00.753179"
"189","189","190","191","193","200","20000
","2019-09-30 12:40:00.770091"
"189","190","191","192","195","201","20000
","2019-09-30 12:40:00.790551"
"189","190","190","192","195","200","20000
","2019-09-30 12:40:00.811034"
"189","189","190","191","192","198","20000
","2019-09-30 12:40:00.831512"
"190","190","189","190","197","196","20000
","2019-09-30 12:40:00.851831"
"189","189","190","191","192","200","20000
","2019-09-30 12:40:00.872231"
"189","190","190","191","194","202","20000
","2019-09-30 12:40:00.892585"
"189","190","190","191","194","198","20000
","2019-09-30 12:40:00.912978"
"190","190","190","190","192","199","20000
","2019-09-30 12:40:00.933332"
"189","189","190","190","191","195","20000
","2019-09-30 12:40:00.950325"
"189","190","191","191","192","196","20000
","2019-09-30 12:40:00.970801"
"189","190","190","191","193","197","20000
","2019-09-30 12:40:00.991271"
"190","190","191","192","193","197","20000
","2019-09-30 12:40:01.011675"
"189","189","190","191","192","197","20000
","2019-09-30 12:40:01.032051"
"189","189","189","190","191","197","20000
","2019-09-30 12:40:01.052414"
"190","190","190","190","191","198","20000
","2019-09-30 12:40:01.072748"
"190","190","191","191","193","197","20000
","2019-09-30 12:40:01.093161"
"189","190","191","191","193","196","20000
","2019-09-30 12:40:01.109999"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:01.130480"
"190","189","189","190","196","193","20000
","2019-09-30 12:40:01.150971"
"190","189","190","191","191","197","20000
","2019-09-30 12:40:01.171441"
"189","189","190","191","192","196","20000
","2019-09-30 12:40:01.192017"
"189","190","190","191","192","199","20000
","2019-09-30 12:40:01.212231"
"189","190","190","190","191","197","20000
","2019-09-30 12:40:01.232609"
"189","189","190","190","189","193","20000
","2019-09-30 12:40:01.252984"
"189","189","190","191","191","194","20000
","2019-09-30 12:40:01.273421"
"189","190","190","191","192","195","20000
","2019-09-30 12:40:01.290332"
"189","190","191","191","192","195","20000
","2019-09-30 12:40:01.310873"
"190","189","190","190","190","193","20000
","2019-09-30 12:40:01.331356"
"189","189","190","190","189","192","20000
","2019-09-30 12:40:01.351704"
"189","190","190","190","190","196","20000
","2019-09-30 12:40:01.372201"
"190","190","191","191","192","195","20000
","2019-09-30 12:40:01.392487"
"189","190","191","191","192","195","20000
","2019-09-30 12:40:01.412832"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:01.433251"
"189","189","189","190","195","192","20000
","2019-09-30 12:40:01.453627"
"189","189","190","190","190","193","20000
","2019-09-30 12:40:01.470590"
"189","190","190","191","192","195","20000
","2019-09-30 12:40:01.491086"
"189","190","190","191","192","198","20000
","2019-09-30 12:40:01.511487"
"189","189","189","190","190","196","20000
","2019-09-30 12:40:01.531994"
"189","189","189","189","195","191","20000
","2019-09-30 12:40:01.552283"
"189","190","190","190","190","196","20000
","2019-09-30 12:40:01.572589"
"190","191","191","191","191","194","20000
","2019-09-30 12:40:01.592968"
"189","190","191","192","192","194","20000
","2019-09-30 12:40:01.613347"
"189","189","190","191","190","192","20000
","2019-09-30 12:40:01.630230"
"190","189","189","191","195","191","20000
","2019-09-30 12:40:01.650670"
"190","190","190","190","190","196","20000
","2019-09-30 12:40:01.671142"
"189","189","190","191","191","197","20000
","2019-09-30 12:40:01.691619"
"189","190","190","191","191","197","20000
","2019-09-30 12:40:01.712086"
"189","190","190","190","190","192","20000
","2019-09-30 12:40:01.732444"
"190","190","190","191","189","191","20000
","2019-09-30 12:40:01.752785"
"190","189","190","191","190","192","20000
","2019-09-30 12:40:01.773148"
"190","190","190","191","192","194","20000
","2019-09-30 12:40:01.793527"
"190","190","190","191","192","197","20000
","2019-09-30 12:40:01.810437"
"189","189","189","190","196","192","20000
","2019-09-30 12:40:01.830884"
"189","189","189","190","189","194","20000
","2019-09-30 12:40:01.851358"
"189","190","190","189","190","195","20000
","2019-09-30 12:40:01.871861"
"189","190","190","190","191","194","20000
","2019-09-30 12:40:01.892185"
"189","190","191","191","191","194","20000
","2019-09-30 12:40:01.912636"
"190","189","190","190","190","192","20000
","2019-09-30 12:40:01.932956"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:01.953306"
"189","189","190","190","189","192","20000
","2019-09-30 12:40:01.973685"
"189","190","191","191","191","194","20000
","2019-09-30 12:40:01.990605"
"190","190","190","191","191","197","20000
","2019-09-30 12:40:02.011109"
"189","189","190","190","189","192","20000
","2019-09-30 12:40:02.031605"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:02.051995"
"189","190","190","191","190","192","20000
","2019-09-30 12:40:02.072298"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:02.092799"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:02.113105"
"190","189","189","191","196","192","20000
","2019-09-30 12:40:02.133520"
"190","189","189","190","189","195","20000
","2019-09-30 12:40:02.150343"
"189","190","190","190","190","196","20000
","2019-09-30 12:40:02.170855"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:02.191343"
"190","190","190","191","191","196","20000
","2019-09-30 12:40:02.211875"
"190","190","190","190","189","191","20000
","2019-09-30 12:40:02.232180"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:02.252544"
"189","190","190","191","190","192","20000
","2019-09-30 12:40:02.272919"
"190","190","190","191","191","194","20000
","2019-09-30 12:40:02.293356"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:02.313675"
"190","189","190","190","189","195","20000
","2019-09-30 12:40:02.330585"
"190","189","190","190","188","193","20000
","2019-09-30 12:40:02.351043"
"189","189","190","190","189","192","20000
","2019-09-30 12:40:02.371513"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:02.391992"
"189","189","190","191","191","193","20000
","2019-09-30 12:40:02.412349"
"190","189","189","190","195","192","20000
","2019-09-30 12:40:02.432719"
"189","189","189","190","189","194","20000
","2019-09-30 12:40:02.453105"
"189","189","189","190","195","192","20000
","2019-09-30 12:40:02.473491"
"189","190","190","191","191","197","20000
","2019-09-30 12:40:02.493858"
"190","190","190","191","191","197","20000
","2019-09-30 12:40:02.510784"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:02.531200"
"189","190","190","190","188","190","20000
","2019-09-30 12:40:02.551802"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:02.572145"
"190","190","191","192","191","193","20000
","2019-09-30 12:40:02.592503"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:02.612925"
"189","190","190","191","190","192","20000
","2019-09-30 12:40:02.633226"
"189","189","189","190","189","194","20000
","2019-09-30 12:40:02.653679"
"190","189","190","189","189","192","20000
","2019-09-30 12:40:02.670513"
"189","190","190","191","191","194","20000
","2019-09-30 12:40:02.691170"
"189","190","191","191","191","194","20000
","2019-09-30 12:40:02.711609"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:02.731965"
"190","189","189","190","189","191","20000
","2019-09-30 12:40:02.752425"
"189","190","189","190","195","192","20000
","2019-09-30 12:40:02.772684"
"190","189","190","191","191","197","20000
","2019-09-30 12:40:02.793198"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:02.813600"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:02.834038"
"189","190","190","190","189","193","20000
","2019-09-30 12:40:02.850949"
"189","189","190","191","190","191","20000
","2019-09-30 12:40:02.871259"
"189","190","191","192","191","194","20000
","2019-09-30 12:40:02.891873"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:02.912341"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:02.932730"
"190","189","189","190","189","193","20000
","2019-09-30 12:40:02.953032"
"189","190","190","189","189","195","20000
","2019-09-30 12:40:02.973351"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:02.993668"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:03.014093"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:03.031003"
"189","189","189","189","188","190","20000
","2019-09-30 12:40:03.051612"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:03.071911"
"189","189","190","191","191","196","20000
","2019-09-30 12:40:03.092420"
"190","190","190","191","191","193","20000
","2019-09-30 12:40:03.112786"
"190","189","189","190","190","194","20000
","2019-09-30 12:40:03.133200"
"189","190","189","189","188","194","20000
","2019-09-30 12:40:03.153606"
"190","190","190","189","189","192","20000
","2019-09-30 12:40:03.173920"
"189","190","191","191","191","193","20000
","2019-09-30 12:40:03.190759"
"189","189","190","191","191","193","20000
","2019-09-30 12:40:03.211340"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:03.231826"
"190","189","189","189","194","190","20000
","2019-09-30 12:40:03.252182"
"189","190","190","191","189","191","20000
","2019-09-30 12:40:03.272645"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:03.293068"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:03.313366"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:03.333754"
"190","189","190","190","188","190","20000
","2019-09-30 12:40:03.354102"
"190","190","189","191","196","192","20000
","2019-09-30 12:40:03.371065"
"189","189","190","191","191","193","20000
","2019-09-30 12:40:03.391519"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:03.412038"
"190","189","189","190","190","195","20000
","2019-09-30 12:40:03.432519"
"189","189","189","189","188","194","20000
","2019-09-30 12:40:03.452727"
"189","190","190","189","189","191","20000
","2019-09-30 12:40:03.473153"
"189","190","191","191","191","197","20000
","2019-09-30 12:40:03.493528"
"189","190","190","190","190","193","20000
","2019-09-30 12:40:03.513937"
"189","190","190","190","189","191","20000
","2019-09-30 12:40:03.534368"
"189","189","189","189","194","190","20000
","2019-09-30 12:40:03.551227"
"189","190","190","191","189","191","20000
","2019-09-30 12:40:03.571609"
"189","190","190","191","191","196","20000
","2019-09-30 12:40:03.592004"
"190","190","190","191","191","196","20000
","2019-09-30 12:40:03.612680"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:03.633075"
"189","190","190","190","188","190","20000
","2019-09-30 12:40:03.653219"
"189","190","190","191","189","191","20000
","2019-09-30 12:40:03.673790"
"190","189","190","191","191","193","20000
","2019-09-30 12:40:03.694122"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:03.711023"
"189","190","189","190","190","195","20000
","2019-09-30 12:40:03.731503"
"189","189","189","189","194","190","20000
","2019-09-30 12:40:03.751916"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:03.772457"
"189","190","190","191","190","196","20000
","2019-09-30 12:40:03.792921"
"189","190","190","191","190","192","20000
","2019-09-30 12:40:03.813266"
"190","189","190","191","189","191","20000
","2019-09-30 12:40:03.833542"
"189","190","189","190","194","190","20000
","2019-09-30 12:40:03.853910"
"189","189","190","191","189","191","20000
","2019-09-30 12:40:03.874281"
"190","189","190","191","191","193","20000
","2019-09-30 12:40:03.891236"
"190","190","190","191","191","193","20000
","2019-09-30 12:40:03.911704"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:03.932221"
"189","189","189","190","188","190","20000
","2019-09-30 12:40:03.952684"
"189","190","190","189","189","191","20000
","2019-09-30 12:40:03.972976"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:03.993333"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:04.013664"
"190","189","189","190","190","192","20000
","2019-09-30 12:40:04.034157"
"189","189","189","189","194","190","20000
","2019-09-30 12:40:04.054500"
"189","189","189","190","190","195","20000
","2019-09-30 12:40:04.071272"
"189","190","190","190","190","196","20000
","2019-09-30 12:40:04.091722"
"190","190","190","191","191","193","20000
","2019-09-30 12:40:04.112253"
"189","189","190","190","189","194","20000
","2019-09-30 12:40:04.132804"
"190","190","190","190","188","190","20000
","2019-09-30 12:40:04.153050"
"190","190","190","191","189","192","20000
","2019-09-30 12:40:04.173462"
"189","190","190","191","191","193","20000
","2019-09-30 12:40:04.193806"
"189","190","191","191","191","193","20000
","2019-09-30 12:40:04.214170"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:04.231050"
"189","189","190","190","188","193","20000
","2019-09-30 12:40:04.251543"
"190","190","190","190","189","194","20000
","2019-09-30 12:40:04.272086"
"189","190","190","191","190","193","20000
","2019-09-30 12:40:04.292478"
"189","190","191","191","191","193","20000
","2019-09-30 12:40:04.312876"
"189","190","189","190","190","191","20000
","2019-09-30 12:40:04.333248"
"190","190","189","189","194","190","20000
","2019-09-30 12:40:04.353619"
"189","189","189","189","190","195","20000
","2019-09-30 12:40:04.373947"
"189","190","190","190","190","193","20000
","2019-09-30 12:40:04.394370"
"189","190","190","190","190","196","20000
","2019-09-30 12:40:04.411355"
"189","190","190","190","189","194","20000
","2019-09-30 12:40:04.431802"
"189","189","189","190","194","190","20000
","2019-09-30 12:40:04.452253"
"190","189","190","191","189","191","20000
","2019-09-30 12:40:04.472690"
"189","190","190","191","190","193","20000
","2019-09-30 12:40:04.493060"
"189","190","191","191","191","193","20000
","2019-09-30 12:40:04.513415"
"189","189","189","190","195","191","20000
","2019-09-30 12:40:04.533803"
"189","189","189","190","194","190","20000
","2019-09-30 12:40:04.554169"
"190","189","189","190","190","195","20000
","2019-09-30 12:40:04.574504"
"189","190","190","190","190","193","20000
","2019-09-30 12:40:04.591392"
"190","190","190","191","190","193","20000
","2019-09-30 12:40:04.611927"
"189","189","190","190","189","191","20000
","2019-09-30 12:40:04.632471"
"189","189","189","190","194","190","20000
","2019-09-30 12:40:04.652907"
"189","189","189","190","189","191","20000
","2019-09-30 12:40:04.673279"
"190","191","190","190","191","193","20000
","2019-09-30 12:40:04.693612"
"189","190","190","191","190","196","20000
","2019-09-30 12:40:04.713983"
"189","189","190","190","189","194","20000
","2019-09-30 12:40:04.734351"
"189","189","189","190","194","190","20000
","2019-09-30 12:40:04.751224"
"190","190","190","190","189","194","20000
","2019-09-30 12:40:04.771718"
"189","189","190","191","191","193","20000
","2019-09-30 12:40:04.792176"
"190","190","191","191","191","193","20000
","2019-09-30 12:40:04.812667"
