"A0","A1","A2","A3","A4","A5","ardno_usec_snce_lst_read","python_datetime"
"189","189","189","190","197","193","20000
","2019-09-30 11:38:57.943978"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:57.964371"
"189","189","188","189","189","194","20000
","2019-09-30 11:38:57.984786"
"189","189","190","190","190","193","20000
","2019-09-30 11:38:58.001595"
"189","190","190","192","191","194","20000
","2019-09-30 11:38:58.022142"
"189","189","189","190","191","193","20000
","2019-09-30 11:38:58.042576"
"189","189","189","189","195","191","20000
","2019-09-30 11:38:58.063030"
"189","189","189","190","189","191","20000
","2019-09-30 11:38:58.083545"
"189","189","189","189","197","193","20000
","2019-09-30 11:38:58.103777"
"189","190","190","191","191","197","20000
","2019-09-30 11:38:58.124248"
"189","189","189","190","191","196","20000
","2019-09-30 11:38:58.144441"
"189","190","189","189","189","194","20000
","2019-09-30 11:38:58.161381"
"189","190","190","189","189","194","20000
","2019-09-30 11:38:58.181795"
"189","189","190","191","190","193","20000
","2019-09-30 11:38:58.202349"
"189","189","190","191","191","194","20000
","2019-09-30 11:38:58.222897"
"189","189","189","190","196","193","20000
","2019-09-30 11:38:58.243209"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.263565"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:58.283955"
"189","190","190","190","190","196","20000
","2019-09-30 11:38:58.304331"
"189","190","190","190","191","197","20000
","2019-09-30 11:38:58.324686"
"189","189","190","190","190","193","20000
","2019-09-30 11:38:58.341490"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.362023"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.382502"
"189","189","189","191","196","193","20000
","2019-09-30 11:38:58.403040"
"189","189","190","191","191","197","20000
","2019-09-30 11:38:58.423397"
"189","189","189","190","197","193","20000
","2019-09-30 11:38:58.443701"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:58.464134"
"189","190","189","189","189","194","20000
","2019-09-30 11:38:58.484440"
"189","190","190","189","190","193","20000
","2019-09-30 11:38:58.504947"
"189","190","191","191","191","194","20000
","2019-09-30 11:38:58.521785"
"189","189","190","191","191","193","20000
","2019-09-30 11:38:58.542227"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.562746"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.583186"
"190","190","190","191","190","192","20000
","2019-09-30 11:38:58.603542"
"189","189","190","191","191","197","20000
","2019-09-30 11:38:58.623927"
"189","190","190","190","190","193","20000
","2019-09-30 11:38:58.644258"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.664685"
"189","189","189","190","189","191","20000
","2019-09-30 11:38:58.681518"
"189","189","190","190","191","193","20000
","2019-09-30 11:38:58.701931"
"189","189","190","191","191","194","20000
","2019-09-30 11:38:58.722471"
"188","189","190","191","190","193","20000
","2019-09-30 11:38:58.742945"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:58.763395"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:58.783683"
"189","190","190","190","190","196","20000
","2019-09-30 11:38:58.804069"
"189","190","190","191","191","197","20000
","2019-09-30 11:38:58.824484"
"189","189","190","190","190","192","20000
","2019-09-30 11:38:58.844917"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:58.861897"
"189","189","189","189","195","191","20000
","2019-09-30 11:38:58.882394"
"189","190","190","191","190","193","20000
","2019-09-30 11:38:58.902851"
"189","189","190","191","191","197","20000
","2019-09-30 11:38:58.923180"
"190","190","190","190","190","195","20000
","2019-09-30 11:38:58.943549"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:58.963875"
"189","190","189","189","189","191","20000
","2019-09-30 11:38:58.984236"
"189","189","190","190","190","193","20000
","2019-09-30 11:38:59.004730"
"189","190","190","191","191","194","20000
","2019-09-30 11:38:59.025125"
"189","189","189","190","197","193","20000
","2019-09-30 11:38:59.041938"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:59.062418"
"189","189","189","189","194","191","20000
","2019-09-30 11:38:59.083097"
"188","189","189","190","190","196","20000
","2019-09-30 11:38:59.103559"
"189","189","190","190","191","197","20000
","2019-09-30 11:38:59.123683"
"189","189","190","190","190","192","20000
","2019-09-30 11:38:59.144041"
"189","189","189","190","194","190","20000
","2019-09-30 11:38:59.164458"
"189","189","189","189","194","191","20000
","2019-09-30 11:38:59.184838"
"189","189","190","191","191","193","20000
","2019-09-30 11:38:59.201698"
"189","190","190","191","191","194","20000
","2019-09-30 11:38:59.222183"
"188","190","190","191","191","193","20000
","2019-09-30 11:38:59.242677"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:59.263153"
"189","189","189","189","188","191","20000
","2019-09-30 11:38:59.283551"
"189","189","190","190","189","193","20000
","2019-09-30 11:38:59.303978"
"189","190","190","190","191","193","20000
","2019-09-30 11:38:59.324268"
"189","190","190","190","190","193","20000
","2019-09-30 11:38:59.344635"
"190","189","189","190","189","191","20000
","2019-09-30 11:38:59.365082"
"189","189","189","189","195","191","20000
","2019-09-30 11:38:59.381917"
"189","189","190","190","190","196","20000
","2019-09-30 11:38:59.402385"
"189","190","190","191","192","197","20000
","2019-09-30 11:38:59.422861"
"189","189","190","190","190","196","20000
","2019-09-30 11:38:59.443260"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:59.463697"
"189","189","189","189","195","191","20000
","2019-09-30 11:38:59.484072"
"189","190","190","191","190","193","20000
","2019-09-30 11:38:59.504451"
"189","190","190","191","191","194","20000
","2019-09-30 11:38:59.524768"
"189","189","190","191","190","192","20000
","2019-09-30 11:38:59.545207"
"189","189","189","190","189","194","20000
","2019-09-30 11:38:59.562182"
"189","189","189","189","189","194","20000
","2019-09-30 11:38:59.582619"
"189","189","190","189","190","196","20000
","2019-09-30 11:38:59.603073"
"189","190","190","190","191","193","20000
","2019-09-30 11:38:59.623460"
"189","189","190","190","189","192","20000
","2019-09-30 11:38:59.643837"
"189","189","189","190","195","190","20000
","2019-09-30 11:38:59.664202"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:59.684646"
"189","189","189","190","190","196","20000
","2019-09-30 11:38:59.705020"
"189","189","190","190","191","194","20000
","2019-09-30 11:38:59.721797"
"189","190","189","190","191","196","20000
","2019-09-30 11:38:59.742283"
"189","189","189","188","189","194","20000
","2019-09-30 11:38:59.762778"
"190","190","189","189","194","191","20000
","2019-09-30 11:38:59.783300"
"189","190","190","190","190","192","20000
","2019-09-30 11:38:59.803666"
"188","189","190","191","191","193","20000
","2019-09-30 11:38:59.824029"
"189","190","190","191","190","192","20000
","2019-09-30 11:38:59.844363"
"190","189","189","189","195","190","20000
","2019-09-30 11:38:59.864757"
"189","189","189","190","195","191","20000
","2019-09-30 11:38:59.885316"
"189","189","189","190","191","196","20000
","2019-09-30 11:38:59.902136"
"189","189","190","190","191","194","20000
","2019-09-30 11:38:59.922553"
"189","189","190","190","190","192","20000
","2019-09-30 11:38:59.943077"
"189","189","189","189","189","190","20000
","2019-09-30 11:38:59.963437"
"189","189","189","189","195","191","20000
","2019-09-30 11:38:59.983909"
"189","189","189","190","190","193","20000
","2019-09-30 11:39:00.004311"
"189","190","190","190","191","193","20000
","2019-09-30 11:39:00.024663"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:00.045015"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:00.065330"
"189","189","189","189","188","194","20000
","2019-09-30 11:39:00.082301"
"189","189","190","189","189","195","20000
","2019-09-30 11:39:00.102962"
"189","190","190","191","191","194","20000
","2019-09-30 11:39:00.123320"
"189","189","190","191","190","192","20000
","2019-09-30 11:39:00.143583"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:00.164109"
"189","189","189","190","195","190","20000
","2019-09-30 11:39:00.184430"
"189","189","190","190","190","196","20000
","2019-09-30 11:39:00.204842"
"189","190","190","191","191","196","20000
","2019-09-30 11:39:00.225178"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:00.242120"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:00.262529"
"189","189","190","189","188","191","20000
","2019-09-30 11:39:00.283039"
"189","189","190","191","190","193","20000
","2019-09-30 11:39:00.303412"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:00.323788"
"188","189","189","190","190","195","20000
","2019-09-30 11:39:00.344241"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:00.364609"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:00.384922"
"189","189","190","189","190","195","20000
","2019-09-30 11:39:00.405365"
"189","189","190","190","191","193","20000
","2019-09-30 11:39:00.422277"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:00.442817"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:00.463202"
"189","189","189","190","195","190","20000
","2019-09-30 11:39:00.483683"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:00.504033"
"188","190","190","191","191","193","20000
","2019-09-30 11:39:00.524422"
"189","190","189","190","191","196","20000
","2019-09-30 11:39:00.544839"
"190","189","189","189","189","191","20000
","2019-09-30 11:39:00.565109"
"189","189","189","189","195","191","20000
","2019-09-30 11:39:00.585505"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:00.602460"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:00.622949"
"190","189","189","190","190","192","20000
","2019-09-30 11:39:00.643348"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:00.663854"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:00.684203"
"189","189","190","190","190","196","20000
","2019-09-30 11:39:00.704611"
"189","190","190","190","191","196","20000
","2019-09-30 11:39:00.724956"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:00.745325"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:00.762186"
"189","189","189","190","194","191","20000
","2019-09-30 11:39:00.782711"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:00.803143"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:00.823621"
"189","189","189","190","190","196","20000
","2019-09-30 11:39:00.844050"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:00.864462"
"189","189","189","188","189","194","20000
","2019-09-30 11:39:00.884760"
"189","189","190","189","190","192","20000
","2019-09-30 11:39:00.905175"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:00.925504"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:00.942467"
"189","189","189","190","195","190","20000
","2019-09-30 11:39:00.962941"
"189","189","189","190","189","194","20000
","2019-09-30 11:39:00.983342"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:01.003975"
"189","190","190","190","191","196","20000
","2019-09-30 11:39:01.024136"
"189","190","190","190","190","195","20000
","2019-09-30 11:39:01.044572"
"190","189","189","189","194","190","20000
","2019-09-30 11:39:01.064968"
"188","189","190","190","189","191","20000
","2019-09-30 11:39:01.085365"
"189","189","189","191","196","192","20000
","2019-09-30 11:39:01.105779"
"189","190","190","191","191","194","20000
","2019-09-30 11:39:01.122676"
"189","189","189","190","196","193","20000
","2019-09-30 11:39:01.143078"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:01.163546"
"189","189","188","189","188","193","20000
","2019-09-30 11:39:01.183952"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:01.204306"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:01.224693"
"189","189","189","190","191","192","20000
","2019-09-30 11:39:01.245102"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:01.265500"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:01.282358"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:01.302857"
"189","190","190","190","191","196","20000
","2019-09-30 11:39:01.323323"
"189","190","190","190","190","195","20000
","2019-09-30 11:39:01.343803"
"189","189","190","190","188","193","20000
","2019-09-30 11:39:01.364192"
"189","189","190","190","188","194","20000
","2019-09-30 11:39:01.384544"
"189","189","190","191","190","193","20000
","2019-09-30 11:39:01.404931"
"189","189","190","191","192","193","20000
","2019-09-30 11:39:01.425331"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:01.445716"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:01.462633"
"189","189","189","190","189","194","20000
","2019-09-30 11:39:01.483134"
"189","189","190","189","190","196","20000
","2019-09-30 11:39:01.503464"
"189","189","190","190","191","196","20000
","2019-09-30 11:39:01.524056"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:01.544379"
"190","189","189","190","195","190","20000
","2019-09-30 11:39:01.564747"
"189","189","189","190","195","191","20000
","2019-09-30 11:39:01.585050"
"189","190","189","191","196","193","20000
","2019-09-30 11:39:01.605505"
"189","189","190","191","191","197","20000
","2019-09-30 11:39:01.625887"
"189","189","189","190","196","193","20000
","2019-09-30 11:39:01.642739"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:01.663247"
"189","189","189","189","188","194","20000
","2019-09-30 11:39:01.683765"
"189","189","190","189","190","192","20000
","2019-09-30 11:39:01.704195"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:01.724539"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:01.744929"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:01.765301"
"189","189","189","189","194","191","20000
","2019-09-30 11:39:01.785739"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:01.802579"
"189","189","190","191","191","196","20000
","2019-09-30 11:39:01.823094"
"189","189","189","190","190","192","20000
","2019-09-30 11:39:01.843487"
"189","189","189","189","195","190","20000
","2019-09-30 11:39:01.864043"
"189","189","189","189","188","190","20000
","2019-09-30 11:39:01.884557"
"190","189","190","190","190","192","20000
","2019-09-30 11:39:01.904734"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:01.925148"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:01.945460"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:01.965819"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:01.982710"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:02.003287"
"188","190","190","190","191","196","20000
","2019-09-30 11:39:02.023792"
"189","189","190","190","189","192","20000
","2019-09-30 11:39:02.044144"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:02.064554"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:02.084892"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:02.105263"
"189","189","190","191","191","196","20000
","2019-09-30 11:39:02.125704"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:02.145952"
"189","189","189","189","189","193","20000
","2019-09-30 11:39:02.162920"
"189","189","189","189","188","191","20000
","2019-09-30 11:39:02.183486"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:02.203954"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:02.224390"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:02.244699"
"189","189","189","190","189","194","20000
","2019-09-30 11:39:02.265111"
"189","189","189","189","194","191","20000
","2019-09-30 11:39:02.285471"
"189","189","190","190","190","196","20000
","2019-09-30 11:39:02.305843"
"189","189","190","191","191","197","20000
","2019-09-30 11:39:02.322752"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:02.343259"
"189","189","190","190","189","190","20000
","2019-09-30 11:39:02.363637"
"188","189","189","190","194","191","20000
","2019-09-30 11:39:02.384185"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:02.404547"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:02.424906"
"189","189","190","190","191","192","20000
","2019-09-30 11:39:02.445257"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:02.465637"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:02.486022"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:02.502841"
"189","190","190","190","191","194","20000
","2019-09-30 11:39:02.523420"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:02.543885"
"189","189","189","189","189","190","20000
","2019-09-30 11:39:02.564349"
"189","189","189","189","195","190","20000
","2019-09-30 11:39:02.584684"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:02.605115"
"189","189","189","190","191","197","20000
","2019-09-30 11:39:02.625387"
"189","189","190","189","190","195","20000
","2019-09-30 11:39:02.645773"
"189","189","189","189","188","194","20000
","2019-09-30 11:39:02.666154"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:02.683184"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:02.703647"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:02.724064"
"189","190","190","191","190","192","20000
","2019-09-30 11:39:02.744490"
"189","189","189","190","189","193","20000
","2019-09-30 11:39:02.764875"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:02.785275"
"189","189","190","189","190","195","20000
","2019-09-30 11:39:02.805595"
"189","190","190","190","191","194","20000
","2019-09-30 11:39:02.825978"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:02.842935"
"189","189","189","190","194","191","20000
","2019-09-30 11:39:02.863438"
"189","189","189","190","194","191","20000
","2019-09-30 11:39:02.883996"
"189","189","189","190","190","196","20000
","2019-09-30 11:39:02.904493"
"189","190","189","190","197","193","20000
","2019-09-30 11:39:02.924651"
"189","189","189","189","190","195","20000
","2019-09-30 11:39:02.945074"
"189","189","189","189","189","193","20000
","2019-09-30 11:39:02.965444"
"189","189","189","188","194","190","20000
","2019-09-30 11:39:02.985801"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:03.006208"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:03.023043"
"188","190","190","191","190","192","20000
","2019-09-30 11:39:03.043593"
"189","189","189","189","195","190","20000
","2019-09-30 11:39:03.064125"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:03.084677"
"188","190","190","191","190","196","20000
","2019-09-30 11:39:03.104894"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:03.125293"
"189","190","190","191","191","192","20000
","2019-09-30 11:39:03.145593"
"189","189","189","190","189","191","20000
","2019-09-30 11:39:03.165963"
"189","189","189","189","195","191","20000
","2019-09-30 11:39:03.186368"
"188","189","190","190","190","193","20000
","2019-09-30 11:39:03.203328"
"188","190","190","191","191","193","20000
","2019-09-30 11:39:03.223834"
"190","189","189","191","191","196","20000
","2019-09-30 11:39:03.244256"
"189","189","188","188","188","193","20000
","2019-09-30 11:39:03.264707"
"189","189","189","189","188","193","20000
","2019-09-30 11:39:03.285060"
"189","190","190","190","190","195","20000
","2019-09-30 11:39:03.305426"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:03.325814"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:03.346165"
"189","189","189","189","195","190","20000
","2019-09-30 11:39:03.362985"
"189","189","189","190","195","191","20000
","2019-09-30 11:39:03.383497"
"189","189","190","190","190","196","20000
","2019-09-30 11:39:03.404076"
"189","190","190","191","191","197","20000
","2019-09-30 11:39:03.424417"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:03.527218"
"189","190","190","190","188","190","20000
","2019-09-30 11:39:03.528915"
"189","190","190","190","188","191","20000
","2019-09-30 11:39:03.531611"
"189","190","190","191","190","193","20000
","2019-09-30 11:39:03.532276"
"189","189","190","191","191","194","20000
","2019-09-30 11:39:03.532932"
"189","189","189","191","191","196","20000
","2019-09-30 11:39:03.543320"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:03.563776"
"188","189","189","189","189","194","20000
","2019-09-30 11:39:03.584250"
"189","189","189","189","190","196","20000
","2019-09-30 11:39:03.604679"
"189","190","190","190","191","193","20000
","2019-09-30 11:39:03.625051"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:03.645391"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:03.665768"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:03.686221"
"188","189","190","190","190","192","20000
","2019-09-30 11:39:03.706547"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:03.723506"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:03.743981"
"189","189","189","188","188","190","20000
","2019-09-30 11:39:03.764488"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:03.784880"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:03.805242"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:03.825590"
"189","189","189","190","190","192","20000
","2019-09-30 11:39:03.846033"
"189","189","189","189","195","190","20000
","2019-09-30 11:39:03.866316"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:03.883382"
"189","189","189","189","190","196","20000
","2019-09-30 11:39:03.903676"
"189","190","190","190","191","196","20000
","2019-09-30 11:39:03.924306"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:03.944707"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:03.965079"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:03.985369"
"188","189","190","190","190","192","20000
","2019-09-30 11:39:04.005870"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:04.026197"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:04.046570"
"189","189","189","188","188","193","20000
","2019-09-30 11:39:04.063465"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:04.083999"
"189","190","190","189","190","192","20000
","2019-09-30 11:39:04.104371"
"189","189","190","191","190","193","20000
","2019-09-30 11:39:04.125024"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:04.145168"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:04.165567"
"189","189","189","190","189","194","20000
","2019-09-30 11:39:04.185956"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:04.206322"
"189","189","190","191","191","196","20000
","2019-09-30 11:39:04.226678"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:04.243656"
"189","189","189","188","194","190","20000
","2019-09-30 11:39:04.264034"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:04.284571"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:04.305002"
"188","190","190","191","191","193","20000
","2019-09-30 11:39:04.325391"
"188","190","189","190","196","192","20000
","2019-09-30 11:39:04.345707"
"189","189","189","190","195","190","20000
","2019-09-30 11:39:04.366120"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:04.386497"
"189","190","190","189","190","192","20000
","2019-09-30 11:39:04.403428"
"188","190","190","191","191","193","20000
","2019-09-30 11:39:04.423776"
"190","189","189","190","190","192","20000
","2019-09-30 11:39:04.444363"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:04.464814"
"189","189","189","189","189","190","20000
","2019-09-30 11:39:04.485189"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:04.505553"
"189","189","190","190","191","196","20000
","2019-09-30 11:39:04.525935"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:04.546316"
"189","189","189","188","188","193","20000
","2019-09-30 11:39:04.566690"
"189","190","189","189","188","194","20000
","2019-09-30 11:39:04.583599"
"189","190","190","189","190","192","20000
","2019-09-30 11:39:04.604045"
"189","189","191","191","191","193","20000
","2019-09-30 11:39:04.624603"
"189","189","189","190","195","192","20000
","2019-09-30 11:39:04.644987"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:04.665316"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:04.685718"
"189","189","189","190","190","196","20000
","2019-09-30 11:39:04.706118"
"189","190","190","190","191","196","20000
","2019-09-30 11:39:04.726470"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:04.743360"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:04.763820"
"189","189","189","190","195","191","20000
","2019-09-30 11:39:04.784347"
"189","189","189","190","196","193","20000
","2019-09-30 11:39:04.804750"
"189","190","190","191","191","196","20000
","2019-09-30 11:39:04.825216"
"189","190","189","191","196","192","20000
","2019-09-30 11:39:04.845560"
"189","189","189","189","188","193","20000
","2019-09-30 11:39:04.865941"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:04.886408"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:04.906787"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:04.923744"
"190","189","190","190","190","192","20000
","2019-09-30 11:39:04.944085"
"189","189","189","190","195","190","20000
","2019-09-30 11:39:04.964497"
"188","189","189","190","194","190","20000
","2019-09-30 11:39:04.985230"
"188","190","190","191","190","192","20000
","2019-09-30 11:39:05.005467"
"189","190","190","191","191","196","20000
","2019-09-30 11:39:05.025717"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:05.046178"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:05.066558"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:05.086940"
"189","190","190","190","190","193","20000
","2019-09-30 11:39:05.103752"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:05.124437"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:05.144722"
"189","189","189","190","189","193","20000
","2019-09-30 11:39:05.165141"
"189","189","188","189","188","194","20000
","2019-09-30 11:39:05.185532"
"189","189","190","190","190","195","20000
","2019-09-30 11:39:05.205922"
"189","190","190","191","190","196","20000
","2019-09-30 11:39:05.226304"
"189","189","190","190","189","192","20000
","2019-09-30 11:39:05.246747"
"189","190","190","190","188","190","20000
","2019-09-30 11:39:05.263546"
"189","189","189","190","194","191","20000
","2019-09-30 11:39:05.284070"
"189","189","190","191","190","192","20000
","2019-09-30 11:39:05.304489"
"189","189","190","191","191","196","20000
","2019-09-30 11:39:05.324951"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:05.345364"
"189","189","189","188","188","193","20000
","2019-09-30 11:39:05.365677"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:05.386085"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:05.406456"
"189","190","190","191","191","193","20000
","2019-09-30 11:39:05.426842"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:05.443774"
"189","189","189","189","188","193","20000
","2019-09-30 11:39:05.464285"
"189","189","189","189","194","191","20000
","2019-09-30 11:39:05.484678"
"189","189","189","190","191","196","20000
","2019-09-30 11:39:05.505178"
"189","190","190","189","191","196","20000
","2019-09-30 11:39:05.525565"
"189","189","190","189","190","192","20000
","2019-09-30 11:39:05.545907"
"189","189","190","190","188","190","20000
","2019-09-30 11:39:05.566283"
"189","189","189","189","194","190","20000
","2019-09-30 11:39:05.586648"
"189","189","190","191","190","192","20000
","2019-09-30 11:39:05.607022"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:05.623951"
"189","189","190","191","190","192","20000
","2019-09-30 11:39:05.644451"
"189","189","189","190","189","193","20000
","2019-09-30 11:39:05.664826"
"189","189","189","189","189","191","20000
","2019-09-30 11:39:05.685360"
"189","190","190","190","190","193","20000
","2019-09-30 11:39:05.705716"
"189","189","190","191","191","193","20000
","2019-09-30 11:39:05.726103"
"189","189","190","190","190","192","20000
","2019-09-30 11:39:05.746460"
"189","189","189","189","189","190","20000
","2019-09-30 11:39:05.766854"
"189","189","189","189","195","191","20000
","2019-09-30 11:39:05.783675"
"189","189","189","190","190","195","20000
","2019-09-30 11:39:05.804150"
"189","189","189","190","192","196","20000
","2019-09-30 11:39:05.824712"
"189","189","190","189","190","195","20000
","2019-09-30 11:39:05.845104"
"189","189","189","189","188","193","20000
","2019-09-30 11:39:05.865522"
"188","189","189","189","194","190","20000
","2019-09-30 11:39:05.886019"
"188","189","190","190","190","192","20000
","2019-09-30 11:39:05.906458"
"189","189","189","191","197","193","20000
","2019-09-30 11:39:05.926726"
"189","189","189","190","196","192","20000
","2019-09-30 11:39:05.947041"
"189","189","189","189","188","193","20000
","2019-09-30 11:39:05.963925"
"189","189","189","189","189","194","20000
","2019-09-30 11:39:05.984344"
"189","190","190","189","190","195","20000
","2019-09-30 11:39:06.004839"
"188","190","190","191","191","193","20000
","2019-09-30 11:39:06.025348"
"189","190","190","190","190","192","20000
","2019-09-30 11:39:06.045883"
"189","189","189","190","194","190","20000
","2019-09-30 11:39:06.066125"
"189","189","189","190","195","191","20000
","2019-09-30 11:39:06.086574"
"189","189","189","190","191","196","20000
","2019-09-30 11:39:06.106859"
"189","189","189","190","197","193","20000
","2019-09-30 11:39:06.127306"
