"A0","A1","A2","A3","A4","A5","datetime"
"100","104","111","114","129","123","2019-09-05 16:31:55.443644"
"100","105","111","114","129","123","2019-09-05 16:31:55.459918"
"100","105","112","114","130","123","2019-09-05 16:31:55.476434"
"100","105","112","114","130","123","2019-09-05 16:31:55.492777"
"100","105","112","114","130","123","2019-09-05 16:31:55.509176"
"100","105","112","115","130","123","2019-09-05 16:31:55.525509"
"100","105","112","115","130","123","2019-09-05 16:31:55.542016"
"100","105","112","115","130","123","2019-09-05 16:31:55.558358"
"100","105","112","114","130","123","2019-09-05 16:31:55.574666"
"100","105","112","115","130","123","2019-09-05 16:31:55.591096"
"100","105","112","115","130","123","2019-09-05 16:31:55.607497"
"100","105","112","115","130","123","2019-09-05 16:31:55.623827"
"100","105","112","114","130","123","2019-09-05 16:31:55.640191"
"100","105","112","115","130","123","2019-09-05 16:31:55.656552"
"100","104","112","115","130","123","2019-09-05 16:31:55.673097"
"100","105","112","115","130","123","2019-09-05 16:31:55.689390"
"101","105","112","115","130","123","2019-09-05 16:31:55.705692"
"100","105","112","114","130","123","2019-09-05 16:31:55.722162"
"100","105","112","115","130","123","2019-09-05 16:31:55.738474"
"100","105","112","115","130","123","2019-09-05 16:31:55.754971"
"100","105","111","115","130","123","2019-09-05 16:31:55.771289"
"100","105","112","115","130","123","2019-09-05 16:31:55.787788"
"100","105","112","115","130","123","2019-09-05 16:31:55.804043"
"100","105","112","115","130","124","2019-09-05 16:31:55.820377"
"100","105","112","115","130","124","2019-09-05 16:31:55.836848"
"101","105","112","115","130","124","2019-09-05 16:31:55.853226"
"100","105","112","115","131","124","2019-09-05 16:31:55.869677"
"100","105","112","115","131","124","2019-09-05 16:31:55.885909"
"100","105","112","115","131","124","2019-09-05 16:31:55.902375"
"100","105","112","115","131","124","2019-09-05 16:31:55.918747"
"100","105","112","115","131","124","2019-09-05 16:31:55.935131"
"100","105","112","115","131","124","2019-09-05 16:31:55.951622"
"100","105","112","115","131","124","2019-09-05 16:31:55.967868"
"100","105","112","115","131","124","2019-09-05 16:31:55.984131"
"100","105","112","115","131","124","2019-09-05 16:31:56.000509"
"100","105","112","115","131","124","2019-09-05 16:31:56.016940"
"101","105","112","115","131","124","2019-09-05 16:31:56.033542"
"99","105","112","115","131","124","2019-09-05 16:31:56.049848"
"1021","712","517","385","265","199","2019-09-05 16:31:56.066162"
"204","360","402","383","308","243","2019-09-05 16:31:56.082569"
"100","191","262","299","290","252","2019-09-05 16:31:56.098910"
"100","131","176","217","249","236","2019-09-05 16:31:56.115401"
"100","111","135","163","209","210","2019-09-05 16:31:56.131753"
"100","106","118","135","179","187","2019-09-05 16:31:56.148090"
"100","105","113","122","159","167","2019-09-05 16:31:56.164548"
"100","105","112","117","147","154","2019-09-05 16:31:56.180767"
"100","105","112","115","140","144","2019-09-05 16:31:56.197217"
"100","105","111","115","137","139","2019-09-05 16:31:56.213537"
"100","105","112","115","135","135","2019-09-05 16:31:56.229904"
"100","105","112","114","134","132","2019-09-05 16:31:56.246351"
"100","105","112","115","133","130","2019-09-05 16:31:56.262759"
"100","105","112","114","133","129","2019-09-05 16:31:56.279254"
"100","105","112","115","132","128","2019-09-05 16:31:56.295553"
"101","105","112","115","132","128","2019-09-05 16:31:56.311860"
"100","105","112","115","132","127","2019-09-05 16:31:56.328462"
"100","105","112","115","131","127","2019-09-05 16:31:56.344838"
"100","105","112","115","131","127","2019-09-05 16:31:56.361148"
"100","105","111","115","131","126","2019-09-05 16:31:56.377550"
"100","105","112","115","131","126","2019-09-05 16:31:56.393857"
"100","105","112","115","131","126","2019-09-05 16:31:56.410325"
"100","105","112","115","131","126","2019-09-05 16:31:56.426685"
"100","105","112","115","131","125","2019-09-05 16:31:56.443001"
"100","105","112","115","131","125","2019-09-05 16:31:56.459448"
"100","105","112","115","131","125","2019-09-05 16:31:56.475820"
"100","105","112","115","131","125","2019-09-05 16:31:56.492065"
"100","105","111","115","131","125","2019-09-05 16:31:56.508514"
"100","105","112","115","131","125","2019-09-05 16:31:56.524879"
"100","105","112","114","131","125","2019-09-05 16:31:56.541201"
"100","105","112","115","131","124","2019-09-05 16:31:56.557626"
"100","105","111","115","131","124","2019-09-05 16:31:56.574060"
"100","105","111","115","131","124","2019-09-05 16:31:56.590488"
"100","105","112","115","131","124","2019-09-05 16:31:56.606963"
"100","105","111","115","131","124","2019-09-05 16:31:56.623169"
"100","105","112","115","131","124","2019-09-05 16:31:56.639662"
"100","105","112","115","131","124","2019-09-05 16:31:56.656062"
"100","105","111","115","131","124","2019-09-05 16:31:56.672435"
"100","105","112","115","130","124","2019-09-05 16:31:56.688809"
"100","105","112","115","131","124","2019-09-05 16:31:56.705129"
"100","105","112","115","131","124","2019-09-05 16:31:56.721695"
"100","105","112","115","131","124","2019-09-05 16:31:56.737846"
"100","105","112","115","131","124","2019-09-05 16:31:56.754342"
"100","105","112","115","131","124","2019-09-05 16:31:56.770716"
"100","105","112","115","131","124","2019-09-05 16:31:56.787034"
"100","105","112","115","131","124","2019-09-05 16:31:56.803295"
"101","105","112","115","131","127","2019-09-05 16:31:56.819844"
"100","105","112","115","131","124","2019-09-05 16:31:56.836241"
"100","105","112","115","131","124","2019-09-05 16:31:56.852632"
"101","105","112","115","131","124","2019-09-05 16:31:56.868979"
"100","105","112","115","131","124","2019-09-05 16:31:56.885260"
"100","105","112","115","131","124","2019-09-05 16:31:56.901740"
"100","105","112","115","131","124","2019-09-05 16:31:56.918174"
"100","105","112","115","131","124","2019-09-05 16:31:56.934522"
"100","105","112","115","131","124","2019-09-05 16:31:56.951003"
"100","105","112","115","131","124","2019-09-05 16:31:56.967252"
"101","105","112","115","131","128","2019-09-05 16:31:56.983635"
"101","105","112","115","131","125","2019-09-05 16:31:57.000058"
"100","105","112","115","131","125","2019-09-05 16:31:57.016538"
"100","105","112","115","131","125","2019-09-05 16:31:57.032814"
"100","105","112","115","131","125","2019-09-05 16:31:57.049225"
"101","105","112","115","131","125","2019-09-05 16:31:57.065632"
"100","105","112","115","131","125","2019-09-05 16:31:57.081876"
"100","105","112","115","131","125","2019-09-05 16:31:57.098288"
"101","105","112","115","130","125","2019-09-05 16:31:57.114764"
"100","105","112","115","131","125","2019-09-05 16:31:57.131178"
"100","105","112","115","130","125","2019-09-05 16:31:57.147499"
"100","105","112","114","130","125","2019-09-05 16:31:57.163828"
"100","105","112","115","131","124","2019-09-05 16:31:57.180297"
"101","105","112","115","131","125","2019-09-05 16:31:57.196627"
"100","105","112","115","130","124","2019-09-05 16:31:57.213059"
"100","105","112","115","130","124","2019-09-05 16:31:57.229493"
"100","105","112","115","130","124","2019-09-05 16:31:57.245833"
"100","105","112","115","130","124","2019-09-05 16:31:57.262100"
"100","105","111","114","130","124","2019-09-05 16:31:57.278721"
"100","105","111","115","130","124","2019-09-05 16:31:57.294829"
"100","105","111","114","130","124","2019-09-05 16:31:57.311423"
"100","105","111","115","130","124","2019-09-05 16:31:57.327754"
"100","105","111","115","130","124","2019-09-05 16:31:57.344133"
"100","105","112","114","130","124","2019-09-05 16:31:57.360491"
"100","105","111","114","130","124","2019-09-05 16:31:57.376813"
"100","105","112","115","130","124","2019-09-05 16:31:57.393221"
"100","105","112","115","130","124","2019-09-05 16:31:57.409651"
"100","105","112","115","130","124","2019-09-05 16:31:57.425947"
"100","105","112","115","130","123","2019-09-05 16:31:57.442399"
"100","105","112","115","130","124","2019-09-05 16:31:57.458841"
"101","105","112","115","130","124","2019-09-05 16:31:57.475159"
"100","104","112","115","130","124","2019-09-05 16:31:57.491469"
"100","105","111","114","130","123","2019-09-05 16:31:57.507912"
"100","105","111","114","130","123","2019-09-05 16:31:57.524301"
"100","105","111","114","130","123","2019-09-05 16:31:57.540806"
"100","105","111","114","130","123","2019-09-05 16:31:57.557076"
"100","105","111","114","130","123","2019-09-05 16:31:57.573559"
"100","105","112","115","130","123","2019-09-05 16:31:57.589814"
"100","105","111","115","130","123","2019-09-05 16:31:57.606258"
"100","105","112","115","130","123","2019-09-05 16:31:57.622541"
"100","105","112","115","130","123","2019-09-05 16:31:57.639051"
"100","105","112","115","130","123","2019-09-05 16:31:57.655431"
"100","105","112","115","130","123","2019-09-05 16:31:57.671850"
"100","105","112","115","130","123","2019-09-05 16:31:57.688180"
"100","105","112","115","130","123","2019-09-05 16:31:57.704534"
"101","105","112","115","130","123","2019-09-05 16:31:57.720969"
"100","105","112","115","130","123","2019-09-05 16:31:57.737184"
"100","105","112","115","130","123","2019-09-05 16:31:57.753757"
"100","105","112","115","130","123","2019-09-05 16:31:57.769980"
"100","105","112","115","130","123","2019-09-05 16:31:57.786393"
"101","105","112","115","130","124","2019-09-05 16:31:57.802846"
"100","105","112","115","131","123","2019-09-05 16:31:57.819162"
"100","105","112","115","131","124","2019-09-05 16:31:57.835552"
"100","105","112","115","131","124","2019-09-05 16:31:57.851993"
"100","105","112","115","130","124","2019-09-05 16:31:57.868425"
"100","105","112","115","131","124","2019-09-05 16:31:57.884822"
"100","105","112","115","131","124","2019-09-05 16:31:57.901144"
"100","105","112","115","131","124","2019-09-05 16:31:57.917445"
"100","105","112","115","131","124","2019-09-05 16:31:57.933972"
"100","105","112","115","131","124","2019-09-05 16:31:57.950304"
"101","104","112","115","131","124","2019-09-05 16:31:57.966775"
"100","105","111","115","130","124","2019-09-05 16:31:57.983007"
"100","105","112","115","130","124","2019-09-05 16:31:57.999324"
"100","105","112","115","130","124","2019-09-05 16:31:58.015819"
"100","105","112","115","130","124","2019-09-05 16:31:58.032224"
"100","105","112","115","131","124","2019-09-05 16:31:58.048611"
"374","330","264","216","181","152","2019-09-05 16:31:58.064841"
"1023","781","605","470","324","239","2019-09-05 16:31:58.081383"
"1023","929","810","683","482","354","2019-09-05 16:31:58.097729"
"240","461","572","597","504","405","2019-09-05 16:31:58.114045"
"99","222","340","424","441","396","2019-09-05 16:31:58.130375"
"100","138","204","278","351","349","2019-09-05 16:31:58.146752"
"100","112","142","188","272","293","2019-09-05 16:31:58.163208"
"100","105","119","142","216","244","2019-09-05 16:31:58.179465"
"101","104","112","123","181","206","2019-09-05 16:31:58.196007"
"100","105","111","116","160","180","2019-09-05 16:31:58.212411"
"101","105","111","114","149","163","2019-09-05 16:31:58.228912"
"100","105","112","114","143","152","2019-09-05 16:31:58.245281"
"100","105","111","114","139","145","2019-09-05 16:31:58.261677"
"100","105","112","114","137","140","2019-09-05 16:31:58.277857"
"101","105","112","114","135","137","2019-09-05 16:31:58.294372"
"100","105","112","115","135","135","2019-09-05 16:31:58.310748"
"100","105","112","115","135","134","2019-09-05 16:31:58.327043"
"100","105","111","114","134","132","2019-09-05 16:31:58.343487"
"100","105","112","115","133","131","2019-09-05 16:31:58.359908"
"101","105","112","115","133","131","2019-09-05 16:31:58.376282"
"100","105","112","115","133","130","2019-09-05 16:31:58.392675"
"100","105","112","115","132","129","2019-09-05 16:31:58.408921"
"100","105","112","115","132","129","2019-09-05 16:31:58.425322"
"100","105","112","115","132","128","2019-09-05 16:31:58.441738"
"100","105","112","115","132","128","2019-09-05 16:31:58.458046"
"100","105","112","115","132","128","2019-09-05 16:31:58.474695"
"100","105","112","115","132","127","2019-09-05 16:31:58.490869"
"100","105","112","115","132","127","2019-09-05 16:31:58.507338"
"100","105","112","115","132","127","2019-09-05 16:31:58.523783"
"100","105","112","115","132","127","2019-09-05 16:31:58.540122"
"100","105","112","115","132","127","2019-09-05 16:31:58.556492"
"100","105","111","115","132","126","2019-09-05 16:31:58.572858"
"100","105","111","115","132","126","2019-09-05 16:31:58.589273"
"101","105","111","115","132","126","2019-09-05 16:31:58.605584"
"101","105","111","115","131","126","2019-09-05 16:31:58.621922"
"100","105","112","115","132","126","2019-09-05 16:31:58.638272"
"100","105","112","115","132","126","2019-09-05 16:31:58.654718"
"100","105","112","115","132","125","2019-09-05 16:31:58.671151"
"100","105","112","115","132","126","2019-09-05 16:31:58.687577"
"100","105","112","115","132","126","2019-09-05 16:31:58.703875"
"100","105","112","115","132","125","2019-09-05 16:31:58.720163"
"100","105","112","115","132","125","2019-09-05 16:31:58.736661"
"100","105","112","115","131","125","2019-09-05 16:31:58.753191"
"100","105","112","115","131","125","2019-09-05 16:31:58.769413"
"100","105","112","115","132","125","2019-09-05 16:31:58.785882"
"100","105","112","115","132","125","2019-09-05 16:31:58.802236"
"100","105","112","115","132","125","2019-09-05 16:31:58.818451"
"100","105","112","115","132","125","2019-09-05 16:31:58.835102"
"100","105","112","115","132","125","2019-09-05 16:31:58.851343"
"100","105","112","115","131","125","2019-09-05 16:31:58.867825"
"100","105","112","115","132","125","2019-09-05 16:31:58.884219"
"101","105","112","115","132","125","2019-09-05 16:31:58.900530"
"100","105","112","115","132","125","2019-09-05 16:31:58.916966"
"101","105","112","115","131","125","2019-09-05 16:31:58.933302"
"100","105","112","115","131","125","2019-09-05 16:31:58.949680"
"100","105","112","115","131","125","2019-09-05 16:31:58.966074"
"100","105","112","115","131","125","2019-09-05 16:31:58.982257"
"100","105","112","115","131","125","2019-09-05 16:31:58.998723"
"101","105","112","115","131","125","2019-09-05 16:31:59.015171"
"100","105","112","115","131","125","2019-09-05 16:31:59.031491"
"100","105","112","115","131","125","2019-09-05 16:31:59.047966"
"100","105","112","115","131","125","2019-09-05 16:31:59.064181"
"100","105","112","115","131","125","2019-09-05 16:31:59.080667"
"100","105","112","115","131","125","2019-09-05 16:31:59.097125"
"100","105","112","115","131","125","2019-09-05 16:31:59.113410"
"100","105","112","115","131","125","2019-09-05 16:31:59.129825"
"100","105","112","115","131","125","2019-09-05 16:31:59.146248"
"100","105","112","115","131","125","2019-09-05 16:31:59.162615"
"100","105","112","115","131","125","2019-09-05 16:31:59.178956"
"101","105","111","115","130","125","2019-09-05 16:31:59.195371"
"100","105","112","115","130","125","2019-09-05 16:31:59.211898"
"100","105","112","115","131","125","2019-09-05 16:31:59.228207"
"100","105","112","115","131","125","2019-09-05 16:31:59.244622"
"100","105","111","115","130","125","2019-09-05 16:31:59.260990"
"100","105","112","115","130","124","2019-09-05 16:31:59.277260"
"100","105","111","114","130","124","2019-09-05 16:31:59.293747"
"101","105","112","115","130","124","2019-09-05 16:31:59.310075"
"100","105","111","115","130","124","2019-09-05 16:31:59.326431"
"100","105","112","115","130","124","2019-09-05 16:31:59.342917"
"100","105","112","115","130","124","2019-09-05 16:31:59.359241"
"100","105","111","115","130","124","2019-09-05 16:31:59.375803"
"100","105","111","114","130","124","2019-09-05 16:31:59.392024"
"100","105","111","114","130","124","2019-09-05 16:31:59.408495"
"99","105","111","114","130","123","2019-09-05 16:31:59.424601"
"1015","710","515","384","264","201","2019-09-05 16:31:59.441095"
"154","331","383","370","301","238","2019-09-05 16:31:59.457632"
"100","182","250","287","282","245","2019-09-05 16:31:59.473983"
"100","128","170","209","242","229","2019-09-05 16:31:59.490275"
"100","110","132","159","203","205","2019-09-05 16:31:59.506711"
"100","106","118","133","175","182","2019-09-05 16:31:59.523052"
"100","105","113","121","157","164","2019-09-05 16:31:59.539310"
"101","105","112","116","146","154","2019-09-05 16:31:59.555740"
"100","105","112","115","140","143","2019-09-05 16:31:59.572165"
"100","105","112","115","137","137","2019-09-05 16:31:59.588635"
"100","105","112","115","135","134","2019-09-05 16:31:59.605038"
"100","105","112","115","134","131","2019-09-05 16:31:59.621312"
"100","105","112","115","133","130","2019-09-05 16:31:59.637736"
"101","105","112","115","133","129","2019-09-05 16:31:59.654251"
"100","105","112","115","133","128","2019-09-05 16:31:59.670568"
"100","105","112","115","133","128","2019-09-05 16:31:59.687035"
"100","105","112","115","132","127","2019-09-05 16:31:59.703332"
"100","105","112","115","132","126","2019-09-05 16:31:59.719706"
"100","105","112","115","132","127","2019-09-05 16:31:59.736127"
"100","105","112","115","132","126","2019-09-05 16:31:59.752558"
"100","105","112","115","132","126","2019-09-05 16:31:59.768841"
"100","105","112","115","132","126","2019-09-05 16:31:59.785132"
"100","105","112","115","132","126","2019-09-05 16:31:59.801537"
"100","105","112","115","132","126","2019-09-05 16:31:59.817965"
"100","105","112","115","132","126","2019-09-05 16:31:59.834223"
"100","105","112","115","132","126","2019-09-05 16:31:59.850733"
"100","105","112","115","132","126","2019-09-05 16:31:59.867175"
"101","105","112","115","132","126","2019-09-05 16:31:59.883469"
"100","105","112","115","131","126","2019-09-05 16:31:59.900025"
"100","105","112","115","131","126","2019-09-05 16:31:59.916303"
"100","105","112","115","131","125","2019-09-05 16:31:59.932606"
"100","105","112","115","131","125","2019-09-05 16:31:59.949042"
"100","105","112","115","131","125","2019-09-05 16:31:59.965337"
"100","105","112","115","131","125","2019-09-05 16:31:59.981705"
"100","105","112","115","131","125","2019-09-05 16:31:59.998188"
"100","105","112","115","131","125","2019-09-05 16:32:00.014652"
"101","105","112","115","131","125","2019-09-05 16:32:00.031037"
"100","105","112","115","131","125","2019-09-05 16:32:00.047367"
"100","105","112","115","131","125","2019-09-05 16:32:00.063773"
"100","105","111","115","131","125","2019-09-05 16:32:00.080092"
"100","105","111","115","131","125","2019-09-05 16:32:00.096499"
"101","105","112","115","131","127","2019-09-05 16:32:00.112847"
"100","105","112","115","131","125","2019-09-05 16:32:00.129200"
"100","105","112","115","131","125","2019-09-05 16:32:00.145536"
"100","105","112","114","130","124","2019-09-05 16:32:00.162110"
"100","105","112","115","131","125","2019-09-05 16:32:00.178387"
"100","105","112","115","131","125","2019-09-05 16:32:00.194734"
"100","105","112","115","130","125","2019-09-05 16:32:00.211213"
"100","105","111","115","130","125","2019-09-05 16:32:00.227569"
"100","104","111","114","130","124","2019-09-05 16:32:00.243921"
"100","105","111","114","130","124","2019-09-05 16:32:00.260194"
"100","105","111","114","129","124","2019-09-05 16:32:00.276643"
"100","105","112","114","130","124","2019-09-05 16:32:00.293074"
"100","105","112","115","130","124","2019-09-05 16:32:00.309499"
"100","105","111","115","130","124","2019-09-05 16:32:00.326017"
"100","105","112","115","130","124","2019-09-05 16:32:00.342301"
"100","105","112","114","130","124","2019-09-05 16:32:00.358623"
"100","105","112","114","130","124","2019-09-05 16:32:00.375097"
"100","105","112","114","130","124","2019-09-05 16:32:00.391399"
"100","105","112","114","130","124","2019-09-05 16:32:00.407862"
"100","104","112","114","130","124","2019-09-05 16:32:00.424125"
"100","105","111","114","130","124","2019-09-05 16:32:00.440426"
"100","105","111","114","130","123","2019-09-05 16:32:00.456896"
"100","105","111","114","130","123","2019-09-05 16:32:00.473314"
"101","105","112","115","130","124","2019-09-05 16:32:00.489796"
"100","105","112","115","130","123","2019-09-05 16:32:00.506033"
"100","105","112","115","130","124","2019-09-05 16:32:00.522482"
"100","105","112","115","130","123","2019-09-05 16:32:00.538771"
"100","105","112","115","130","124","2019-09-05 16:32:00.555231"
"100","105","112","115","130","123","2019-09-05 16:32:00.571569"
"100","105","112","115","130","123","2019-09-05 16:32:00.588070"
"100","105","112","115","130","123","2019-09-05 16:32:00.604392"
"100","105","112","115","131","123","2019-09-05 16:32:00.620688"
"101","105","112","115","131","124","2019-09-05 16:32:00.637111"
"100","105","112","115","131","123","2019-09-05 16:32:00.653442"
"100","105","112","115","131","124","2019-09-05 16:32:00.669923"
"100","105","112","115","131","124","2019-09-05 16:32:00.686331"
"100","105","112","115","131","124","2019-09-05 16:32:00.702778"
"100","105","112","115","131","124","2019-09-05 16:32:00.719082"
"100","105","112","115","131","124","2019-09-05 16:32:00.735527"
"100","105","112","115","131","124","2019-09-05 16:32:00.751881"
"100","105","112","115","131","124","2019-09-05 16:32:00.768285"
"100","106","112","115","131","124","2019-09-05 16:32:00.784660"
"100","105","112","115","131","124","2019-09-05 16:32:00.800945"
"100","105","112","115","131","124","2019-09-05 16:32:00.817366"
"100","105","112","115","131","124","2019-09-05 16:32:00.833794"
"100","105","112","115","131","124","2019-09-05 16:32:00.849995"
"100","105","112","115","131","124","2019-09-05 16:32:00.866563"
"897","655","480","361","254","192","2019-09-05 16:32:00.882900"
"937","801","682","562","394","289","2019-09-05 16:32:00.899292"
"100","340","449","476","408","329","2019-09-05 16:32:00.915457"
"100","182","273","340","357","321","2019-09-05 16:32:00.932072"
"100","126","175","230","289","286","2019-09-05 16:32:00.948464"
"100","109","132","166","231","245","2019-09-05 16:32:00.964879"
"100","105","117","134","191","209","2019-09-05 16:32:00.981197"
"100","105","112","120","166","182","2019-09-05 16:32:00.997505"
"100","105","111","115","152","164","2019-09-05 16:32:01.014028"
"100","105","112","114","144","152","2019-09-05 16:32:01.030323"
"100","105","112","114","140","144","2019-09-05 16:32:01.046586"
"100","105","112","114","137","139","2019-09-05 16:32:01.063003"
"100","105","112","115","135","136","2019-09-05 16:32:01.079475"
"101","105","112","115","135","134","2019-09-05 16:32:01.095825"
"100","105","112","115","134","132","2019-09-05 16:32:01.112195"
"100","104","112","115","134","131","2019-09-05 16:32:01.128518"
"100","105","111","115","133","130","2019-09-05 16:32:01.145188"
"100","105","112","115","133","130","2019-09-05 16:32:01.161340"
"101","104","112","114","132","129","2019-09-05 16:32:01.177782"
"101","105","112","115","132","128","2019-09-05 16:32:01.194229"
"100","105","112","115","132","128","2019-09-05 16:32:01.210629"
"100","105","112","115","132","128","2019-09-05 16:32:01.227063"
"100","105","112","115","132","128","2019-09-05 16:32:01.243244"
"100","105","111","115","131","127","2019-09-05 16:32:01.259785"
"100","105","112","115","131","127","2019-09-05 16:32:01.276061"
"100","105","112","115","131","126","2019-09-05 16:32:01.292379"
"100","105","112","115","131","126","2019-09-05 16:32:01.308978"
"100","105","112","115","131","126","2019-09-05 16:32:01.325216"
"101","105","112","115","131","126","2019-09-05 16:32:01.341668"
"100","105","112","115","131","126","2019-09-05 16:32:01.358047"
"100","105","112","115","131","125","2019-09-05 16:32:01.374445"
"100","105","112","115","131","125","2019-09-05 16:32:01.390649"
"100","105","111","115","130","125","2019-09-05 16:32:01.406967"
"100","105","112","115","131","125","2019-09-05 16:32:01.423520"
"100","105","112","114","131","125","2019-09-05 16:32:01.439993"
"100","105","112","115","131","125","2019-09-05 16:32:01.456327"
"100","105","112","115","131","125","2019-09-05 16:32:01.472681"
"100","105","112","115","131","125","2019-09-05 16:32:01.489194"
"100","105","112","115","131","125","2019-09-05 16:32:01.505529"
"101","105","112","115","131","125","2019-09-05 16:32:01.521873"
"100","105","112","115","131","125","2019-09-05 16:32:01.538188"
"101","105","112","115","131","124","2019-09-05 16:32:01.554674"
"100","105","112","115","131","125","2019-09-05 16:32:01.571007"
"100","105","112","115","131","125","2019-09-05 16:32:01.587349"
"100","105","112","115","131","124","2019-09-05 16:32:01.603753"
"100","105","112","115","131","124","2019-09-05 16:32:01.620192"
"100","105","112","115","131","124","2019-09-05 16:32:01.636465"
"100","105","112","115","131","124","2019-09-05 16:32:01.652966"
"100","105","112","115","131","124","2019-09-05 16:32:01.669302"
"101","105","112","115","131","124","2019-09-05 16:32:01.685582"
"100","105","112","115","131","124","2019-09-05 16:32:01.702052"
"100","105","112","115","131","124","2019-09-05 16:32:01.718491"
"100","105","112","115","131","125","2019-09-05 16:32:01.734873"
"100","105","112","115","131","125","2019-09-05 16:32:01.751190"
"101","105","112","115","131","124","2019-09-05 16:32:01.767628"
"100","105","112","115","131","125","2019-09-05 16:32:01.784001"
"100","105","112","115","131","125","2019-09-05 16:32:01.800343"
"100","105","112","115","131","124","2019-09-05 16:32:01.816646"
"100","105","112","115","131","125","2019-09-05 16:32:01.833161"
"100","105","112","115","131","125","2019-09-05 16:32:01.849336"
"100","105","112","115","131","125","2019-09-05 16:32:01.866005"
"100","105","112","115","131","125","2019-09-05 16:32:01.882225"
"100","105","112","115","131","125","2019-09-05 16:32:01.898639"
"100","105","112","115","131","125","2019-09-05 16:32:01.915100"
"100","105","112","115","131","125","2019-09-05 16:32:01.931368"
"100","105","112","115","131","125","2019-09-05 16:32:01.947786"
"100","105","112","115","131","125","2019-09-05 16:32:01.964109"
"100","105","112","115","131","125","2019-09-05 16:32:01.980550"
"100","105","112","115","131","125","2019-09-05 16:32:01.996905"
"100","105","112","115","131","125","2019-09-05 16:32:02.013270"
"100","105","112","115","131","125","2019-09-05 16:32:02.029634"
"100","105","112","115","131","125","2019-09-05 16:32:02.046145"
"100","105","112","115","131","125","2019-09-05 16:32:02.062449"
"100","105","112","115","131","125","2019-09-05 16:32:02.078801"
"100","105","112","115","130","125","2019-09-05 16:32:02.095058"
"100","105","111","115","130","124","2019-09-05 16:32:02.111700"
"100","105","112","115","130","124","2019-09-05 16:32:02.128120"
"100","105","112","115","130","125","2019-09-05 16:32:02.144544"
"100","105","112","115","130","124","2019-09-05 16:32:02.160884"
"100","105","111","114","130","124","2019-09-05 16:32:02.177113"
"101","105","112","114","130","124","2019-09-05 16:32:02.193627"
"100","105","112","115","130","124","2019-09-05 16:32:02.209984"
"100","105","112","115","130","124","2019-09-05 16:32:02.226205"
"100","105","111","114","130","124","2019-09-05 16:32:02.242733"
"100","105","111","115","130","124","2019-09-05 16:32:02.259177"
"100","105","111","115","130","124","2019-09-05 16:32:02.275492"
"100","105","111","114","130","124","2019-09-05 16:32:02.291843"
"100","104","111","114","130","123","2019-09-05 16:32:02.308119"
"100","105","111","114","130","123","2019-09-05 16:32:02.324631"
"100","105","112","114","130","123","2019-09-05 16:32:02.341063"
"101","105","111","114","130","123","2019-09-05 16:32:02.357274"
"101","105","111","115","130","123","2019-09-05 16:32:02.373790"
"100","105","112","115","130","123","2019-09-05 16:32:02.390271"
"100","105","112","115","130","123","2019-09-05 16:32:02.406563"
"100","103","110","114","130","123","2019-09-05 16:32:02.422757"
"100","104","110","114","129","123","2019-09-05 16:32:02.439303"
"100","105","111","114","130","123","2019-09-05 16:32:02.455759"
"100","105","112","115","130","123","2019-09-05 16:32:02.472181"
"100","105","112","115","130","123","2019-09-05 16:32:02.488398"
"100","105","111","114","130","123","2019-09-05 16:32:02.504886"
"100","105","112","115","130","123","2019-09-05 16:32:02.521261"
"100","105","112","115","130","123","2019-09-05 16:32:02.537510"
"100","106","112","115","130","123","2019-09-05 16:32:02.554018"
"100","105","112","115","130","123","2019-09-05 16:32:02.570509"
"100","105","112","115","130","123","2019-09-05 16:32:02.586792"
"100","106","112","115","130","123","2019-09-05 16:32:02.603167"
"100","106","112","115","131","123","2019-09-05 16:32:02.619521"
"100","105","112","115","131","124","2019-09-05 16:32:02.635979"
"100","105","112","115","131","124","2019-09-05 16:32:02.652275"
"100","105","112","115","131","124","2019-09-05 16:32:02.668675"
"100","105","112","115","131","124","2019-09-05 16:32:02.685116"
"100","105","112","115","131","124","2019-09-05 16:32:02.701518"
"100","105","112","115","131","124","2019-09-05 16:32:02.717674"
"100","105","112","115","131","124","2019-09-05 16:32:02.734348"
"100","105","112","115","131","124","2019-09-05 16:32:02.750542"
"100","105","112","115","131","124","2019-09-05 16:32:02.766947"
"100","105","112","115","131","124","2019-09-05 16:32:02.783435"
"100","105","112","115","131","124","2019-09-05 16:32:02.799871"
"100","105","112","115","131","124","2019-09-05 16:32:02.816199"
"100","105","112","115","131","124","2019-09-05 16:32:02.832550"
"100","105","112","115","130","124","2019-09-05 16:32:02.848903"
"100","105","112","115","131","124","2019-09-05 16:32:02.865310"
"100","105","112","115","130","124","2019-09-05 16:32:02.881742"
"100","105","112","115","131","124","2019-09-05 16:32:02.897956"
"100","105","112","115","131","124","2019-09-05 16:32:02.914435"
"101","105","112","115","131","127","2019-09-05 16:32:02.930808"
"100","105","112","115","130","124","2019-09-05 16:32:02.947243"
"100","105","112","115","130","124","2019-09-05 16:32:02.963574"
"100","105","112","115","131","124","2019-09-05 16:32:02.979941"
"100","105","112","115","130","124","2019-09-05 16:32:02.996347"
"100","105","111","114","130","124","2019-09-05 16:32:03.012551"
"101","105","111","114","130","124","2019-09-05 16:32:03.029018"
"100","105","111","114","130","124","2019-09-05 16:32:03.045302"
